#R[cm]          y[R_S0]         x        tau
7.92544738e+15  0.00968568863  0.999999993  2.54437327e-06
7.94120373e+15  0.00970494447  0.999999985  2.55182385e-06
7.95696009e+15  0.00972420031  0.999999993  2.55554914e-06
7.97271645e+15  0.00974345615  0.999999993  2.55927444e-06
7.9884728e+15  0.00976271199  0.999999985  2.56672502e-06
8.00422916e+15  0.00978196784  0.999999993  2.57045031e-06
8.01998552e+15  0.00980122368  0.999999993  2.5741756e-06
8.03574187e+15  0.00982047952  0.999999993  2.57790089e-06
8.05149823e+15  0.00983973536  0.999999993  2.58162618e-06
8.06725459e+15  0.00985899121  0.999999993  2.58535147e-06
8.08301094e+15  0.00987824705  0.999999993  2.58907676e-06
8.0987673e+15  0.00989750289  0.999999993  2.59280205e-06
8.11452366e+15  0.00991675873  0.999999993  2.59652734e-06
8.13028001e+15  0.00993601457  0.999999993  2.60025263e-06
8.14603637e+15  0.00995527042  0.999999993  2.60397792e-06
8.16179273e+15  0.00997452626  0.999999985  2.6114285e-06
8.17754908e+15  0.0099937821  0.999999985  2.61887908e-06
8.19330544e+15  0.0100130379  0.999999985  2.62632966e-06
8.2090618e+15  0.0100322938  0.999999985  2.63378024e-06
8.22481815e+15  0.0100515496  0.999999985  2.64123082e-06
8.24057451e+15  0.0100708055  0.999999985  2.6486814e-06
8.25633087e+15  0.0100900613  0.999999985  2.65613198e-06
8.27208722e+15  0.0101093172  0.999999985  2.66358256e-06
8.28784358e+15  0.010128573  0.999999985  2.67103314e-06
8.30359994e+15  0.0101478288  0.999999993  2.67475843e-06
8.31935629e+15  0.0101670847  0.999999985  2.68220901e-06
8.33511265e+15  0.0101863405  0.999999993  2.68593431e-06
8.35086901e+15  0.0102055964  0.999999985  2.69338489e-06
8.36662536e+15  0.0102248522  0.999999985  2.70083547e-06
8.38238172e+15  0.010244108  0.999999985  2.70828605e-06
8.39813808e+15  0.0102633639  0.999999993  2.71201134e-06
8.41389443e+15  0.0102826197  0.999999985  2.71946192e-06
8.42965079e+15  0.0103018756  0.999999985  2.7269125e-06
8.44540715e+15  0.0103211314  0.999999985  2.73436308e-06
8.4611635e+15  0.0103403873  0.999999985  2.74181366e-06
8.47691986e+15  0.0103596431  0.999999985  2.74926424e-06
8.49267622e+15  0.0103788989  0.999999985  2.75671482e-06
8.50843257e+15  0.0103981548  0.999999985  2.7641654e-06
8.52418893e+15  0.0104174106  0.999999985  2.77161598e-06
8.53994529e+15  0.0104366665  0.999999985  2.77906656e-06
8.55570164e+15  0.0104559223  0.999999993  2.78279185e-06
8.571458e+15  0.0104751782  0.999999993  2.78651714e-06
8.58721436e+15  0.010494434  0.999999985  2.79396772e-06
8.60297071e+15  0.0105136898  0.999999993  2.79769301e-06
8.61872707e+15  0.0105329457  0.999999985  2.80514359e-06
8.63448343e+15  0.0105522015  0.999999993  2.80886889e-06
8.65023978e+15  0.0105714574  0.999999985  2.81631947e-06
8.66599614e+15  0.0105907132  0.999999985  2.82377005e-06
8.6817525e+15  0.0106099691  0.999999985  2.83122063e-06
8.69750885e+15  0.0106292249  0.999999985  2.83867121e-06
8.71326521e+15  0.0106484807  0.999999985  2.84612179e-06
8.72902156e+15  0.0106677366  0.999999985  2.85357237e-06
8.74477792e+15  0.0106869924  0.999999993  2.85729766e-06
8.76053428e+15  0.0107062483  0.999999985  2.86474824e-06
8.77629063e+15  0.0107255041  0.999999985  2.87219882e-06
8.79204699e+15  0.0107447599  0.999999985  2.8796494e-06
8.80780335e+15  0.0107640158  0.999999985  2.88709998e-06
8.8235597e+15  0.0107832716  0.999999985  2.89455056e-06
8.83931606e+15  0.0108025275  0.999999985  2.90200114e-06
8.85507242e+15  0.0108217833  0.999999985  2.90945172e-06
8.87082877e+15  0.0108410392  0.999999985  2.9169023e-06
8.88658513e+15  0.010860295  0.999999985  2.92435288e-06
8.90234149e+15  0.0108795508  0.999999985  2.93180346e-06
8.91809784e+15  0.0108988067  0.999999985  2.93925405e-06
8.9338542e+15  0.0109180625  0.999999985  2.94670463e-06
8.94961056e+15  0.0109373184  0.999999985  2.95415521e-06
8.96536691e+15  0.0109565742  0.999999985  2.96160579e-06
8.98112327e+15  0.0109758301  0.999999985  2.96905637e-06
8.99687963e+15  0.0109950859  0.999999985  2.97650695e-06
9.01263598e+15  0.0110143417  0.999999985  2.98395753e-06
9.02839234e+15  0.0110335976  0.999999985  2.99140811e-06
9.0441487e+15  0.0110528534  0.999999985  2.99885869e-06
9.05990505e+15  0.0110721093  0.999999985  3.00630927e-06
9.07566141e+15  0.0110913651  0.999999985  3.01375985e-06
9.09141777e+15  0.0111106209  0.999999985  3.02121043e-06
9.10717412e+15  0.0111298768  0.999999985  3.02866101e-06
9.12293048e+15  0.0111491326  0.999999985  3.03611159e-06
9.13868684e+15  0.0111683885  0.999999985  3.04356217e-06
9.15444319e+15  0.0111876443  0.999999985  3.05101275e-06
9.17019955e+15  0.0112069002  0.999999985  3.05846334e-06
9.18595591e+15  0.011226156  0.999999985  3.06591392e-06
9.20171226e+15  0.0112454118  0.999999985  3.0733645e-06
9.21746862e+15  0.0112646677  0.999999985  3.08081508e-06
9.23322498e+15  0.0112839235  0.999999985  3.08826566e-06
9.24898133e+15  0.0113031794  0.999999985  3.09571624e-06
9.26473769e+15  0.0113224352  0.999999985  3.10316682e-06
9.28049405e+15  0.0113416911  0.999999985  3.1106174e-06
9.2962504e+15  0.0113609469  0.999999985  3.11806798e-06
9.31200676e+15  0.0113802027  0.999999985  3.12551856e-06
9.32776312e+15  0.0113994586  0.999999985  3.13296914e-06
9.34351947e+15  0.0114187144  0.999999985  3.14041972e-06
9.35927583e+15  0.0114379703  0.999999985  3.1478703e-06
9.37503219e+15  0.0114572261  0.999999985  3.15532088e-06
9.39078854e+15  0.011476482  0.999999985  3.16277146e-06
9.4065449e+15  0.0114957378  0.999999985  3.17022204e-06
9.42230126e+15  0.0115149936  0.999999985  3.17767262e-06
9.43805761e+15  0.0115342495  0.999999985  3.18512321e-06
9.45381397e+15  0.0115535053  0.999999985  3.19257379e-06
9.46957033e+15  0.0115727612  0.999999985  3.20002437e-06
9.48532668e+15  0.011592017  0.999999985  3.20747495e-06
9.50108304e+15  0.0116112728  0.999999985  3.21492553e-06
9.5168394e+15  0.0116305287  0.999999985  3.22237611e-06
9.53259575e+15  0.0116497845  0.999999985  3.22982669e-06
9.54835211e+15  0.0116690404  0.999999981  3.23913991e-06
9.56410847e+15  0.0116882962  0.999999985  3.2465905e-06
9.57986482e+15  0.0117075521  0.999999981  3.25590372e-06
9.59562118e+15  0.0117268079  0.999999985  3.2633543e-06
9.61137754e+15  0.0117460637  0.999999985  3.27080488e-06
9.62713389e+15  0.0117653196  0.999999985  3.27825546e-06
9.64289025e+15  0.0117845754  0.999999985  3.28570604e-06
9.65864661e+15  0.0118038313  0.999999981  3.29501927e-06
9.67440296e+15  0.0118230871  0.999999981  3.30433249e-06
9.69015932e+15  0.011842343  0.999999985  3.31178308e-06
9.70591568e+15  0.0118615988  0.999999985  3.31923366e-06
9.72167203e+15  0.0118808546  0.999999985  3.32668424e-06
9.73742839e+15  0.0119001105  0.999999981  3.33599746e-06
9.75318475e+15  0.0119193663  0.999999985  3.34344804e-06
9.7689411e+15  0.0119386222  0.999999981  3.35276127e-06
9.78469746e+15  0.011957878  0.999999985  3.36021185e-06
9.80045381e+15  0.0119771338  0.999999985  3.36766243e-06
9.81621017e+15  0.0119963897  0.999999981  3.37697566e-06
9.83196653e+15  0.0120156455  0.999999981  3.38628888e-06
9.84772288e+15  0.0120349014  0.999999981  3.39560211e-06
9.86347924e+15  0.0120541572  0.999999981  3.40491533e-06
9.8792356e+15  0.0120734131  0.999999981  3.41422856e-06
9.89499195e+15  0.0120926689  0.999999985  3.42167914e-06
9.91074831e+15  0.0121119247  0.999999985  3.42912972e-06
9.92650467e+15  0.0121311806  0.999999981  3.43844295e-06
9.94226102e+15  0.0121504364  0.999999981  3.44775617e-06
9.95801738e+15  0.0121696923  0.999999981  3.4570694e-06
9.97377374e+15  0.0121889481  0.999999981  3.46638262e-06
9.98953009e+15  0.012208204  0.999999981  3.47569585e-06
1.00052865e+16  0.0122274598  0.999999981  3.48500907e-06
1.00210428e+16  0.0122467156  0.999999981  3.4943223e-06
1.00367992e+16  0.0122659715  0.999999981  3.50363553e-06
1.00525555e+16  0.0122852273  0.999999981  3.51294875e-06
1.00683119e+16  0.0123044832  0.999999985  3.52039933e-06
1.00840682e+16  0.012323739  0.999999981  3.52971256e-06
1.00998246e+16  0.0123429948  0.999999981  3.53902578e-06
1.01155809e+16  0.0123622507  0.999999981  3.54833901e-06
1.01313373e+16  0.0123815065  0.999999981  3.55765224e-06
1.01470937e+16  0.0124007624  0.999999981  3.56696546e-06
1.016285e+16  0.0124200182  0.999999981  3.57627869e-06
1.01786064e+16  0.0124392741  0.999999981  3.58559191e-06
1.01943627e+16  0.0124585299  0.999999981  3.59490514e-06
1.02101191e+16  0.0124777857  0.999999981  3.60421836e-06
1.02258754e+16  0.0124970416  0.999999981  3.61353159e-06
1.02416318e+16  0.0125162974  0.999999985  3.62098217e-06
1.02573882e+16  0.0125355533  0.999999981  3.6302954e-06
1.02731445e+16  0.0125548091  0.999999981  3.63960862e-06
1.02889009e+16  0.012574065  0.999999981  3.64892185e-06
1.03046572e+16  0.0125933208  0.999999981  3.65823507e-06
1.03204136e+16  0.0126125766  0.999999981  3.6675483e-06
1.03361699e+16  0.0126318325  0.999999981  3.67686152e-06
1.03519263e+16  0.0126510883  0.999999985  3.68431211e-06
1.03676827e+16  0.0126703442  0.999999981  3.69362533e-06
1.0383439e+16  0.0126896  0.999999981  3.70293856e-06
1.03991954e+16  0.0127088559  0.999999981  3.71225178e-06
1.04149517e+16  0.0127281117  0.999999981  3.72156501e-06
1.04307081e+16  0.0127473675  0.999999981  3.73087823e-06
1.04464644e+16  0.0127666234  0.999999981  3.74019146e-06
1.04622208e+16  0.0127858792  0.999999981  3.74950469e-06
1.04779771e+16  0.0128051351  0.999999981  3.75881791e-06
1.04937335e+16  0.0128243909  0.999999981  3.76813114e-06
1.05094899e+16  0.0128436467  0.999999981  3.77744436e-06
1.05252462e+16  0.0128629026  0.999999981  3.78675759e-06
1.05410026e+16  0.0128821584  0.999999981  3.79607081e-06
1.05567589e+16  0.0129014143  0.999999981  3.80538404e-06
1.05725153e+16  0.0129206701  0.999999981  3.81469727e-06
1.05882716e+16  0.012939926  0.999999981  3.82401049e-06
1.0604028e+16  0.0129591818  0.999999981  3.83332372e-06
1.06197844e+16  0.0129784376  0.999999981  3.84263694e-06
1.06355407e+16  0.0129976935  0.999999981  3.85195017e-06
1.06512971e+16  0.0130169493  0.999999981  3.86126339e-06
1.06670534e+16  0.0130362052  0.999999981  3.87057662e-06
1.06828098e+16  0.013055461  0.999999981  3.87988985e-06
1.06985661e+16  0.0130747169  0.999999981  3.88920307e-06
1.07143225e+16  0.0130939727  0.999999981  3.8985163e-06
1.07300789e+16  0.0131132285  0.999999981  3.90782952e-06
1.07458352e+16  0.0131324844  0.999999981  3.91714275e-06
1.07615916e+16  0.0131517402  0.999999981  3.92645597e-06
1.07773479e+16  0.0131709961  0.999999981  3.9357692e-06
1.07931043e+16  0.0131902519  0.999999981  3.94508243e-06
1.08088606e+16  0.0132095077  0.999999978  3.9562583e-06
1.0824617e+16  0.0132287636  0.999999981  3.96557152e-06
1.08403734e+16  0.0132480194  0.999999978  3.97674739e-06
1.08561297e+16  0.0132672753  0.999999978  3.98792326e-06
1.08718861e+16  0.0132865311  0.999999981  3.99723649e-06
1.08876424e+16  0.013305787  0.999999981  4.00654972e-06
1.09033988e+16  0.0133250428  0.999999978  4.01772559e-06
1.09191551e+16  0.0133442986  0.999999978  4.02890146e-06
1.09349115e+16  0.0133635545  0.999999978  4.04007733e-06
1.09506678e+16  0.0133828103  0.999999978  4.0512532e-06
1.09664242e+16  0.0134020662  0.999999978  4.06242907e-06
1.09821806e+16  0.013421322  0.999999981  4.0717423e-06
1.09979369e+16  0.0134405779  0.999999981  4.08105552e-06
1.10136933e+16  0.0134598337  0.999999978  4.09223139e-06
1.10294496e+16  0.0134790895  0.999999978  4.10340726e-06
1.1045206e+16  0.0134983454  0.999999978  4.11458313e-06
1.10609623e+16  0.0135176012  0.999999978  4.12575901e-06
1.10767187e+16  0.0135368571  0.999999978  4.13693488e-06
1.10924751e+16  0.0135561129  0.999999978  4.14811075e-06
1.11082314e+16  0.0135753688  0.999999978  4.15928662e-06
1.11239878e+16  0.0135946246  0.999999978  4.17046249e-06
1.11397441e+16  0.0136138804  0.999999981  4.17977571e-06
1.11555005e+16  0.0136331363  0.999999978  4.19095159e-06
1.11712568e+16  0.0136523921  0.999999978  4.20212746e-06
1.11870132e+16  0.013671648  0.999999978  4.21330333e-06
1.12027696e+16  0.0136909038  0.999999978  4.2244792e-06
1.12185259e+16  0.0137101596  0.999999978  4.23565507e-06
1.12342823e+16  0.0137294155  0.999999978  4.24683094e-06
1.12500386e+16  0.0137486713  0.999999978  4.25800681e-06
1.1265795e+16  0.0137679272  0.999999978  4.26918268e-06
1.12815513e+16  0.013787183  0.999999978  4.28035855e-06
1.12973077e+16  0.0138064389  0.999999978  4.29153442e-06
1.1313064e+16  0.0138256947  0.999999978  4.30271029e-06
1.13288204e+16  0.0138449505  0.999999978  4.31388617e-06
1.13445768e+16  0.0138642064  0.999999978  4.32506204e-06
1.13603331e+16  0.0138834622  0.999999978  4.33623791e-06
1.13760895e+16  0.0139027181  0.999999978  4.34741378e-06
1.13918458e+16  0.0139219739  0.999999978  4.35858965e-06
1.14076022e+16  0.0139412298  0.999999978  4.36976552e-06
1.14233585e+16  0.0139604856  0.999999978  4.38094139e-06
1.14391149e+16  0.0139797414  0.999999978  4.39211726e-06
1.14548713e+16  0.0139989973  0.999999978  4.40329313e-06
1.14706276e+16  0.0140182531  0.999999978  4.414469e-06
1.1486384e+16  0.014037509  0.999999978  4.42564487e-06
1.15021403e+16  0.0140567648  0.999999978  4.43682075e-06
1.15178967e+16  0.0140760206  0.999999978  4.44799662e-06
1.1533653e+16  0.0140952765  0.999999978  4.45917249e-06
1.15494094e+16  0.0141145323  0.999999978  4.47034836e-06
1.15651658e+16  0.0141337882  0.999999978  4.48152423e-06
1.15809221e+16  0.014153044  0.999999978  4.4927001e-06
1.15966785e+16  0.0141722999  0.999999978  4.50387597e-06
1.16124348e+16  0.0141915557  0.999999978  4.51505184e-06
1.16281912e+16  0.0142108115  0.999999978  4.52622771e-06
1.16439475e+16  0.0142300674  0.999999978  4.53740358e-06
1.16597039e+16  0.0142493232  0.999999974  4.5504421e-06
1.16754603e+16  0.0142685791  0.999999978  4.56161797e-06
1.16912166e+16  0.0142878349  0.999999978  4.57279384e-06
1.1706973e+16  0.0143070908  0.999999974  4.58583236e-06
1.17227293e+16  0.0143263466  0.999999978  4.59700823e-06
1.17384857e+16  0.0143456024  0.999999978  4.6081841e-06
1.1754242e+16  0.0143648583  0.999999978  4.61935997e-06
1.17699984e+16  0.0143841141  0.999999978  4.63053584e-06
1.17857547e+16  0.01440337  0.999999978  4.64171171e-06
1.18015111e+16  0.0144226258  0.999999978  4.65288758e-06
1.18172675e+16  0.0144418816  0.999999978  4.66406345e-06
1.18330238e+16  0.0144611375  0.999999974  4.67710197e-06
1.18487802e+16  0.0144803933  0.999999978  4.68827784e-06
1.18645365e+16  0.0144996492  0.999999978  4.69945371e-06
1.18802929e+16  0.014518905  0.999999978  4.71062958e-06
1.18960492e+16  0.0145381609  0.999999978  4.72180545e-06
1.19118056e+16  0.0145574167  0.999999974  4.73484397e-06
1.1927562e+16  0.0145766725  0.999999974  4.74788249e-06
1.19433183e+16  0.0145959284  0.999999974  4.760921e-06
1.19590747e+16  0.0146151842  0.999999978  4.77209687e-06
1.1974831e+16  0.0146344401  0.999999974  4.78513539e-06
1.19905874e+16  0.0146536959  0.999999974  4.7981739e-06
1.20063437e+16  0.0146729518  0.999999978  4.80934978e-06
1.20221001e+16  0.0146922076  0.999999974  4.82238829e-06
1.20378565e+16  0.0147114634  0.999999978  4.83356416e-06
1.20536128e+16  0.0147307193  0.999999974  4.84660268e-06
1.20693692e+16  0.0147499751  0.999999974  4.85964119e-06
1.20851255e+16  0.014769231  0.999999974  4.87267971e-06
1.21008819e+16  0.0147884868  0.999999974  4.88571823e-06
1.21166382e+16  0.0148077427  0.999999974  4.89875674e-06
1.21323946e+16  0.0148269985  0.999999974  4.91179526e-06
1.2148151e+16  0.0148462543  0.999999974  4.92483377e-06
1.21639073e+16  0.0148655102  0.999999974  4.93787229e-06
1.21796637e+16  0.014884766  0.999999974  4.95091081e-06
1.219542e+16  0.0149040219  0.999999974  4.96394932e-06
1.22111764e+16  0.0149232777  0.999999974  4.97698784e-06
1.22269327e+16  0.0149425335  0.999999974  4.99002635e-06
1.22426891e+16  0.0149617894  0.999999974  5.00306487e-06
1.22584454e+16  0.0149810452  0.999999974  5.01610339e-06
1.22742018e+16  0.0150003011  0.999999974  5.0291419e-06
1.22899582e+16  0.0150195569  0.999999974  5.04218042e-06
1.23057145e+16  0.0150388128  0.999999974  5.05521894e-06
1.23214709e+16  0.0150580686  0.999999974  5.06825745e-06
1.23372272e+16  0.0150773244  0.999999974  5.08129597e-06
1.23529836e+16  0.0150965803  0.999999974  5.09433448e-06
1.23687399e+16  0.0151158361  0.999999974  5.107373e-06
1.23844963e+16  0.015135092  0.999999974  5.12041152e-06
1.24002527e+16  0.0151543478  0.999999974  5.13345003e-06
1.2416009e+16  0.0151736037  0.999999974  5.14648855e-06
1.24317654e+16  0.0151928595  0.999999974  5.15952706e-06
1.24475217e+16  0.0152121153  0.999999974  5.17256558e-06
1.24632781e+16  0.0152313712  0.999999974  5.1856041e-06
1.24790344e+16  0.015250627  0.999999974  5.19864261e-06
1.24947908e+16  0.0152698829  0.999999974  5.21168113e-06
1.25105472e+16  0.0152891387  0.999999974  5.22471964e-06
1.25263035e+16  0.0153083945  0.999999974  5.23775816e-06
1.25420599e+16  0.0153276504  0.999999974  5.25079668e-06
1.25578162e+16  0.0153469062  0.999999974  5.26383519e-06
1.25735726e+16  0.0153661621  0.99999997  5.27873635e-06
1.25893289e+16  0.0153854179  0.999999974  5.29177487e-06
1.26050853e+16  0.0154046738  0.999999974  5.30481339e-06
1.26208416e+16  0.0154239296  0.99999997  5.31971455e-06
1.2636598e+16  0.0154431854  0.999999974  5.33275306e-06
1.26523544e+16  0.0154624413  0.999999974  5.34579158e-06
1.26681107e+16  0.0154816971  0.99999997  5.36069274e-06
1.26838671e+16  0.015500953  0.999999974  5.37373126e-06
1.26996234e+16  0.0155202088  0.99999997  5.38863242e-06
1.27153798e+16  0.0155394647  0.999999974  5.40167093e-06
1.27311361e+16  0.0155587205  0.999999974  5.41470945e-06
1.27468925e+16  0.0155779763  0.99999997  5.42961061e-06
1.27626489e+16  0.0155972322  0.999999974  5.44264913e-06
1.27784052e+16  0.015616488  0.999999974  5.45568764e-06
1.27941616e+16  0.0156357439  0.99999997  5.4705888e-06
1.28099179e+16  0.0156549997  0.999999974  5.48362732e-06
1.28256743e+16  0.0156742556  0.99999997  5.49852848e-06
1.28414306e+16  0.0156935114  0.99999997  5.51342964e-06
1.2857187e+16  0.0157127672  0.999999974  5.52646816e-06
1.28729434e+16  0.0157320231  0.99999997  5.54136932e-06
1.28886997e+16  0.0157512789  0.99999997  5.55627048e-06
1.29044561e+16  0.0157705348  0.99999997  5.57117164e-06
1.29202124e+16  0.0157897906  0.99999997  5.5860728e-06
1.29359688e+16  0.0158090464  0.99999997  5.60097396e-06
1.29517251e+16  0.0158283023  0.99999997  5.61587512e-06
1.29674815e+16  0.0158475581  0.99999997  5.63077629e-06
1.29832379e+16  0.015866814  0.99999997  5.64567745e-06
1.29989942e+16  0.0158860698  0.99999997  5.66057861e-06
1.30147506e+16  0.0159053257  0.99999997  5.67547977e-06
1.30305069e+16  0.0159245815  0.99999997  5.69038093e-06
1.30462633e+16  0.0159438373  0.99999997  5.70528209e-06
1.30620196e+16  0.0159630932  0.99999997  5.72018325e-06
1.3077776e+16  0.015982349  0.99999997  5.73508441e-06
1.30935323e+16  0.0160016049  0.99999997  5.74998558e-06
1.31092887e+16  0.0160208607  0.99999997  5.76488674e-06
1.31250451e+16  0.0160401166  0.99999997  5.7797879e-06
1.31408014e+16  0.0160593724  0.99999997  5.79468906e-06
1.31565578e+16  0.0160786282  0.99999997  5.80959022e-06
1.31723141e+16  0.0160978841  0.99999997  5.82449138e-06
1.31880705e+16  0.0161171399  0.99999997  5.83939254e-06
1.32038268e+16  0.0161363958  0.99999997  5.8542937e-06
1.32195832e+16  0.0161556516  0.99999997  5.86919487e-06
1.32353396e+16  0.0161749074  0.99999997  5.88409603e-06
1.32510959e+16  0.0161941633  0.99999997  5.89899719e-06
1.32668523e+16  0.0162134191  0.99999997  5.91389835e-06
